API14,WellName,WellNumber,OperatorAlias,Field,TargetFormation,TotalDepth,VerticalDepth,DrillType,UpperPerforation,LowerPerforation,GrossPerforatedInterval,HorizontalLength,TreatmentJobCount,CumBOE,CumGas,CumOil,First6BOE,FirstProdDate,Township,Range,TR,County
5123389250000,STATE ANTELOPE,D13-X43-13HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,,,H,6732.0,10726.0,3994.0,4560.61,1.0,88890.0,208648.0,54115.0,35229.0,2014-07-01,05N,62W,05N62W,Weld
5123389270000,STATE ANTELOPE,C13-W43-13HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10837.0,6176.0,H,6726.0,10837.0,4111.0,4667.25,1.0,90438.0,194406.0,58037.0,33645.0,2014-07-01,05N,62W,05N62W,Weld
5123389280000,STATE ANTELOPE,D-X-13HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,,,H,6661.0,10707.0,4046.0,4532.75,1.0,77324.0,170309.0,48939.0,32446.0,2014-07-01,05N,62W,05N62W,Weld
5123389290000,SCHMUNK EF,31-362HN,GREAT WESTERN OPERATING,WATTENBERG,NIOBRARA,12096.0,7107.0,H,,,,4544.33,1.0,89788.0,273750.0,44163.0,38313.0,2015-02-01,07N,65W,07N65W,Weld
5123389320000,SCHMUNK EF,31-361HN,GREAT WESTERN OPERATING,WATTENBERG,NIOBRARA,12210.0,7107.0,H,,,,4708.0,1.0,126401.0,387983.0,61737.0,46782.0,2015-02-01,07N,65W,07N65W,Weld
5123389370000,SCHMUNK EF,31-363HC,GREAT WESTERN OPERATING,WATTENBERG,CODELL,7801.0,7266.0,H,,,,4464.08,1.0,95385.0,291782.0,46755.0,32166.0,2015-02-01,07N,65W,07N65W,Weld
5123389380000,SCHMUNK EF,31-365HN,GREAT WESTERN OPERATING,WATTENBERG,NIOBRARA,11950.0,7107.0,H,,,,4388.14,1.0,111592.0,328876.0,56779.0,39633.0,2015-02-01,07N,65W,07N65W,Weld
5123389410000,MCCONAHAY,1E-34H-H266,CRESTONE PEAK RESOURCES OPERATING LLC,WATTENBERG,NIOBRARA,11387.0,7326.0,H,7786.0,11324.0,3538.0,3851.27,2.0,172352.0,452174.0,96990.0,44452.0,2014-07-01,02N,66W,02N66W,Weld
5123389430000,HOUSTON,34N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,11931.0,6933.0,H,7565.0,11921.0,4356.0,4730.26,2.0,162635.0,510949.0,77477.0,54080.0,2014-12-01,03N,67W,03N67W,Weld
5123389450000,NRC,3C-8HZ,ANADARKO,WATTENBERG,CODELL,12929.0,7734.0,H,8227.0,12929.0,4702.0,4425.61,1.0,210623.0,782397.0,80224.0,52589.0,2014-09-01,01N,67W,01N67W,Weld
5123389460000,HOUSTON,12C-8HZ,ANADARKO,WATTENBERG,CODELL,11894.0,7132.0,H,7618.0,11872.0,4254.0,4481.83,1.0,124900.0,518265.0,38522.0,30595.0,2014-11-01,03N,67W,03N67W,Weld
5123389470000,NRC,28N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,12722.0,7521.0,H,7979.0,12722.0,4743.0,4448.08,1.0,133312.0,476072.0,53967.0,43189.0,2014-09-01,01N,67W,01N67W,Weld
5123389480000,HOUSTON,33N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,11743.0,6933.0,H,7411.0,11743.0,4332.0,4497.36,1.0,196584.0,560217.0,103215.0,59686.0,2014-11-01,03N,67W,03N67W,Weld
5123389490000,SPURLING,13C-34HZ,ANADARKO,WATTENBERG,CODELL,12219.0,7658.0,H,8060.0,12219.0,4159.0,4446.85,1.0,221599.0,553486.0,129351.0,48286.0,2015-01-01,02N,67W,02N67W,Weld
5123389500000,SPURLING,35N-34HZ,ANADARKO,WATTENBERG,NIOBRARA,11951.0,7448.0,H,7916.0,11951.0,4035.0,4425.19,1.0,105372.0,343988.0,48041.0,35306.0,2015-01-01,02N,67W,02N67W,Weld
5123389520000,HOUSTON,33C-8HZ,ANADARKO,WATTENBERG,CODELL,11994.0,7127.0,H,7577.0,11979.0,4402.0,4567.86,1.0,112089.0,470303.0,33705.0,18757.0,2014-11-01,03N,67W,03N67W,Weld
5123389530000,BARCLAY,27C-11HZ,ANADARKO,WATTENBERG,CODELL,17314.0,7464.0,H,7955.0,17169.0,9214.0,9516.86,1.0,345824.0,1032198.0,173790.0,79973.0,2015-09-01,02N,67W,02N67W,Weld
5123389540000,EBERLE,P-32NHZ,SRC ENERGY INC,WATTENBERG,NIOBRARA,11895.0,7499.41,H,8130.0,11895.0,3765.0,3936.9,1.0,116161.0,281559.0,69234.0,43764.0,2014-08-01,01N,66W,01N66W,Weld
5123389550000,EBERLE,B-32CHZ,SRC ENERGY INC,WATTENBERG,CODELL,12118.0,7646.0,H,8319.0,12118.0,3799.0,3912.28,1.0,145679.0,406939.0,77856.0,65649.0,2014-08-01,01N,66W,01N66W,Weld
5123389560000,EBERLE,14-32-31NHZM,SRC ENERGY INC,WATTENBERG,NIOBRARA,14630.0,7496.13,H,7701.0,14630.0,6929.0,6646.39,2.0,255581.0,569741.0,160624.0,92179.0,2014-09-01,01N,66W,01N66W,Weld
5123389570000,EBERLE,14-32-31CHZM,SRC ENERGY INC,WATTENBERG,CODELL,14795.0,7653.0,H,8326.0,14795.0,6469.0,6717.42,2.0,305160.0,576057.0,209150.0,108203.0,2014-08-01,01N,66W,01N66W,Weld
5123389580000,EBERLE,P-32CHZ,SRC ENERGY INC,WATTENBERG,CODELL,12163.0,7650.24,H,8244.0,12163.0,3919.0,3911.31,2.0,153676.0,341469.0,96764.0,65885.0,2014-08-01,01N,66W,01N66W,Weld
5123389590000,EBERLE,B-32NHZ,SRC ENERGY INC,WATTENBERG,NIOBRARA,12017.0,7479.0,H,8060.0,12017.0,3957.0,3881.74,1.0,123524.0,373573.0,61262.0,50915.0,2014-08-01,01N,66W,01N66W,Weld
5123389620000,ANSCHUTZ STATE,4-62-2-3228BH2,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,12683.0,6051.0,H,6537.0,12683.0,6146.0,6575.01,1.0,115681.0,296572.0,66252.0,37016.0,2014-07-01,04N,62W,04N62W,Weld
5123389630000,ANSCHUTZ STATE,4-62-2-1721CH2,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,14375.0,6140.0,H,6592.0,14375.0,7783.0,8200.6,1.0,144649.0,270709.0,99531.0,41181.0,2014-07-01,04N,62W,04N62W,Weld
5123389640000,ANSCHUTZ STATE,4-62-2-3228CH2,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,14275.0,6139.0,H,6574.0,14275.0,7701.0,7992.77,1.0,102262.0,158147.0,75904.0,33757.0,2014-07-01,04N,62W,04N62W,Weld
5123389650000,BECKER RANCH,5M-323,PDC ENERGY,WATTENBERG,NIOBRARA,11316.0,6850.0,H,,,,4605.31,1.0,108269.0,359402.0,48369.0,49770.0,2015-11-01,03N,64W,03N64W,Weld
5123389670000,BECKER RANCH,5R-443,PDC ENERGY,WATTENBERG,CODELL,11417.0,6991.0,H,,,,4597.59,1.0,90125.0,330605.0,35024.0,43592.0,2015-11-01,03N,64W,03N64W,Weld
5123389680000,BECKER RANCH,5R-303,PDC ENERGY,WATTENBERG,NIOBRARA,11309.0,6845.0,H,,,,4603.2,1.0,99908.0,309335.0,48352.0,49681.0,2015-11-01,03N,64W,03N64W,Weld
5123389690000,POSTLE IC,11-379HN,GREAT WESTERN OPERATING,WATTENBERG,NIOBRARA,11747.0,7101.0,H,,,,5039.03,1.0,217756.0,673215.0,105553.0,79514.0,2014-10-01,03N,68W,03N68W,Weld
5123389700000,POSTLE IC,11-382HN,GREAT WESTERN OPERATING,WATTENBERG,NIOBRARA,11795.0,7101.0,H,,,,5057.99,1.0,271143.0,734092.0,148794.0,93548.0,2014-10-01,03N,68W,03N68W,Weld
5123389720000,POSTLE IC,11-342HC,GREAT WESTERN OPERATING,WATTENBERG,CODELL,11913.0,7287.0,H,7844.0,11766.0,3922.0,5037.77,1.0,303326.0,891551.0,154735.0,95898.0,2014-10-01,03N,68W,03N68W,Weld
5123389740000,PRONGHORN,K-O-18HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10964.0,6088.0,H,,,,4880.17,1.0,137880.0,310214.0,86178.0,55810.0,2014-05-01,05N,61W,05N61W,Weld
5123389780000,KERR,14C-25HZ,ANADARKO,WATTENBERG,CODELL,17817.0,7485.0,H,7820.0,17689.0,9869.0,11078.69,2.0,434679.0,1397074.0,201833.0,105577.0,2015-06-01,02N,67W,02N67W,Weld
5123389800000,KERR,36C-25HZ,ANADARKO,WATTENBERG,CODELL,17870.0,7485.0,H,7852.0,17766.0,9914.0,11102.9,1.0,472080.0,1395949.0,239422.0,94935.0,2015-06-01,02N,67W,02N67W,Weld
5123389810000,KERR,29C-12HZ,ANADARKO,WATTENBERG,CODELL,16718.0,7412.0,H,7862.0,16592.0,8730.0,9490.34,1.0,478146.0,1356975.0,251983.0,99655.0,2015-06-01,02N,67W,02N67W,Weld
5123389820000,KERR,28N-12HZX,ANADARKO,WATTENBERG,NIOBRARA,14112.0,7203.0,H,,,,9467.8,1.0,558921.0,1474536.0,313164.0,205936.0,2015-06-01,02N,67W,02N67W,Weld
5123389830000,KERR,35N-25HZ,ANADARKO,WATTENBERG,NIOBRARA,17709.0,7318.0,H,7732.0,17534.0,9802.0,11086.35,1.0,380063.0,1066783.0,202266.0,97168.0,2015-06-01,02N,67W,02N67W,Weld
5123389950000,NRC,2C-4HZ,ANADARKO,WATTENBERG,CODELL,17279.0,7698.2,H,8041.0,17192.0,9151.0,9832.84,1.0,411146.0,1445797.0,170180.0,106186.0,2014-11-01,01N,67W,01N67W,Weld
5123389970000,NRC,27C-4HZ,ANADARKO,WATTENBERG,CODELL,17383.0,7712.0,H,8076.0,17246.0,9170.0,9889.88,1.0,437871.0,1551965.0,179210.0,73851.0,2014-10-01,01N,67W,01N67W,Weld
5123389980000,NRC,26C-4HZ,ANADARKO,WATTENBERG,CODELL,17396.0,7716.0,H,8077.0,17236.0,9159.0,9913.91,1.0,500710.0,1500524.0,250623.0,84493.0,2014-10-01,01N,67W,01N67W,Weld
5123389990000,MELBA,26N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,13935.0,7253.0,H,7894.0,13749.0,5855.0,6013.06,1.0,328496.0,1434385.0,89432.0,59632.0,2014-08-01,03N,66W,03N66W,Weld
5123390000000,MELBA,28N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,13742.0,7176.05,H,7710.0,13663.0,5953.0,5914.23,1.0,285515.0,1266055.0,74506.0,46079.0,2014-08-01,03N,66W,03N66W,Weld
5123390010000,MELBA,2N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,13769.0,7194.71,H,7705.0,13681.0,5976.0,5893.64,1.0,293748.0,1279008.0,80580.0,54620.0,2014-08-01,03N,66W,03N66W,Weld
5123390020000,MELBA,27N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,13782.0,7254.0,H,7732.0,13760.0,6028.0,5906.63,1.0,313932.0,1352520.0,88512.0,68443.0,2014-08-01,03N,66W,03N66W,Weld
5123390040000,STATE ANTELOPE,41-44-32HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10832.0,6257.0,H,6775.0,10832.0,4057.0,4360.27,1.0,104243.0,222489.0,67161.0,35411.0,2014-09-01,05N,62W,05N62W,Weld
5123390060000,STATE NORTH PLATTE,44-41-36HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10752.0,6298.0,H,6717.0,10752.0,4035.0,4359.62,1.0,112315.0,239237.0,72442.0,45894.0,2014-06-01,05N,63W,05N63W,Weld
5123390080000,STATE NORTH PLATTE,T34-P31-36HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10915.0,6369.0,H,6779.0,10915.0,4136.0,4287.79,1.0,116003.0,269636.0,71064.0,34694.0,2014-06-01,05N,63W,05N63W,Weld
5123390120000,MAHALO STATE,AA09-72-1AHNB,NOBLE ENERGY,WATTENBERG,NIOBRARA,11883.0,6595.0,H,7189.0,11787.0,4598.0,5751.03,1.0,117352.0,255677.0,74739.0,39609.0,2015-07-01,06N,63W,06N63W,Weld
5123390130000,MAHALO STATE,AA09-75-1HNB,NOBLE ENERGY,WATTENBERG,NIOBRARA,11740.0,6585.0,H,7104.0,11640.0,4536.0,5697.94,1.0,111296.0,256251.0,68587.0,36788.0,2015-07-01,06N,63W,06N63W,Weld
5123390140000,MAHALO STATE,AA09-74-1BHNB,NOBLE ENERGY,WATTENBERG,NIOBRARA,11824.0,6596.0,H,7157.0,11725.0,4568.0,5739.62,1.0,100782.0,210467.0,65704.0,30518.0,2015-07-01,06N,63W,06N63W,Weld
5123390180000,MAHALO STATE,AA09-72-1BHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,12036.0,6685.0,H,7316.0,11942.0,4626.0,5797.92,1.0,123598.0,237566.0,84004.0,39532.0,2015-07-01,06N,63W,06N63W,Weld
5123390210000,MAHALO STATE,AA09-73-1HNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,11910.0,6681.0,H,7204.0,11811.0,4607.0,5715.42,3.0,129256.0,282099.0,82239.0,41420.0,2015-07-01,06N,63W,06N63W,Weld
5123390240000,WETCO FARMS,A-4-9MRLC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,13852.0,6523.0,H,6990.0,13852.0,6862.0,7311.17,2.0,271452.0,833710.0,132500.0,87384.0,2014-05-01,04N,63W,04N63W,Weld
5123390250000,NCLP,AA06-64-1HNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,16493.0,6771.0,H,7647.0,16397.0,8750.0,10035.89,2.0,202618.0,430147.0,130927.0,69616.0,2014-10-01,06N,63W,06N63W,Weld
5123390260000,NCLP,AA06-65-1AHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,16458.0,6788.0,H,7130.0,16360.0,9230.0,10007.75,2.0,223734.0,513269.0,138189.0,60608.0,2014-10-01,06N,63W,06N63W,Weld
5123390270000,NCLP,AA06-64-1AHNA,NOBLE ENERGY,WATTENBERG,NIOBRARA,16309.0,6679.0,H,7042.0,16205.0,9163.0,10027.23,2.0,186658.0,455681.0,110711.0,53670.0,2014-10-01,06N,63W,06N63W,Weld
5123390280000,BECKER RANCH,5U-443,PDC ENERGY,WATTENBERG,CODELL,11408.0,6985.0,H,,,,4602.22,1.0,102073.0,345319.0,44520.0,39305.0,2015-10-01,03N,64W,03N64W,Weld
5123390290000,BECKER RANCH,5R-203,PDC ENERGY,WATTENBERG,CODELL,11258.0,6758.0,H,,,,4607.95,1.0,107510.0,347893.0,49528.0,45306.0,2015-11-01,03N,64W,03N64W,Weld
5123390300000,BECKER RANCH,5U-303,PDC ENERGY,WATTENBERG,NIOBRARA,11348.0,6846.0,H,,,,4618.24,1.0,96024.0,255080.0,53511.0,47395.0,2015-10-01,03N,64W,03N64W,Weld
5123390310000,BECKER RANCH,5R-323,PDC ENERGY,WATTENBERG,NIOBRARA,11333.0,6846.0,H,,,,4597.44,1.0,96862.0,269624.0,51925.0,44133.0,2015-10-01,03N,64W,03N64W,Weld
5123390330000,NCLP,AA06-68-1BHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,16293.0,6803.0,H,7202.0,16209.0,9007.0,9866.89,2.0,139051.0,307424.0,87814.0,51460.0,2014-11-01,06N,63W,06N63W,Weld
5123390340000,NCLP,AA06-69HNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,11376.0,6773.0,H,7281.0,11297.0,4016.0,4893.03,2.0,88736.0,185605.0,57802.0,29311.0,2014-10-01,06N,63W,06N63W,Weld
5123390350000,NCLP,AA06-67-1AHNA,NOBLE ENERGY,WATTENBERG,NIOBRARA,16390.0,6676.0,H,7125.0,16226.0,9101.0,10037.45,2.0,136456.0,303131.0,85934.0,44375.0,2014-10-01,06N,63W,06N63W,Weld
5123390360000,ANTELOPE,J14-F11-19HC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,11029.0,6425.0,H,,,,4129.58,1.0,106620.0,276674.0,60508.0,31308.0,2014-07-01,05N,62W,05N62W,Weld
5123390380000,CHESNUT,28M-423,PDC ENERGY,WATTENBERG,CODELL,13944.0,6821.0,H,,,,7102.13,1.0,190176.0,545130.0,99321.0,58932.0,2015-06-01,05N,64W,05N64W,Weld
5123390390000,CHESNUT,28M-323,PDC ENERGY,WATTENBERG,NIOBRARA,13870.0,6701.0,H,,,,7046.62,1.0,208897.0,562721.0,115110.0,74815.0,2015-06-01,05N,64W,05N64W,Weld
5123390400000,CHESNUT,28R-243,PDC ENERGY,WATTENBERG,NIOBRARA,13733.0,6624.0,H,,,,6957.67,1.0,214400.0,635186.0,108536.0,73106.0,2015-06-01,05N,64W,05N64W,Weld
5123390410000,CHESNUT,28R-443,PDC ENERGY,WATTENBERG,CODELL,13935.0,6758.48,H,,,,6997.83,1.0,152569.0,436429.0,79831.0,57209.0,2015-06-01,05N,64W,05N64W,Weld
5123390420000,CHESNUT,28M-203,PDC ENERGY,WATTENBERG,NIOBRARA,13836.0,6624.0,H,,,,7134.39,1.0,118361.0,311515.0,66442.0,48338.0,2015-06-01,05N,64W,05N64W,Weld
5123390430000,LANSDOWN STATE,4C-21HZ,ANADARKO,WATTENBERG,CODELL,12510.0,7456.0,H,7929.0,12510.0,4581.0,4342.85,1.0,336840.0,925671.0,182562.0,82699.0,2014-08-01,02N,66W,02N66W,Weld
5123390450000,LANSDOWN STATE,3C-21HZ,ANADARKO,WATTENBERG,CODELL,12641.0,7425.0,H,7966.0,12641.0,4675.0,4531.32,1.0,382221.0,1110535.0,197132.0,85766.0,2014-08-01,02N,66W,02N66W,Weld
5123390460000,SEKICH STATE,40N-17HZ,ANADARKO,WATTENBERG,NIOBRARA,16766.0,6990.0,H,7369.0,16634.0,9265.0,9935.6,1.0,350449.0,1051465.0,175205.0,85445.0,2014-09-01,03N,67W,03N67W,Weld
5123390490000,ANSCHUTZ EQUUS FARMS,4-62-9-1609BH2,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,15749.0,6133.0,H,6779.0,15749.0,8970.0,9650.28,2.0,158043.0,266056.0,113700.0,58005.0,2014-09-01,04N,62W,04N62W,Weld
5123390500000,ANSCHUTZ EQUUS FARMS,4-62-9-1724CH2,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,11905.0,6208.0,H,,,,5734.13,2.0,160610.0,269440.0,115703.0,67500.0,2014-09-01,04N,62W,04N62W,Weld
5123390540000,WINDSOR LV,G-14H,EXTRACTION O&G,WATTENBERG,NIOBRARA,11693.0,7080.0,H,7525.0,11625.0,4100.0,4655.04,2.0,113415.0,256724.0,70628.0,52655.0,2015-05-01,06N,67W,06N67W,Weld
5123390580000,BARCLAY,28C-11HZ,ANADARKO,WATTENBERG,CODELL,17339.0,7458.0,H,8825.0,17211.0,8386.0,9515.77,1.0,302316.0,968957.0,140823.0,76749.0,2015-09-01,02N,67W,02N67W,Weld
5123390590000,BARCLAY,3N-14HZ,ANADARKO,WATTENBERG,NIOBRARA,12460.0,7268.0,H,8334.0,12397.0,4063.0,4696.37,1.0,165328.0,531840.0,76687.0,44970.0,2015-09-01,02N,67W,02N67W,Weld
5123390600000,BARCLAY,2N-11HZ,ANADARKO,WATTENBERG,NIOBRARA,17160.0,7309.0,H,7795.0,17033.0,9238.0,9518.05,2.0,390310.0,1222003.0,186642.0,88136.0,2015-09-01,02N,67W,02N67W,Weld
5123390610000,BARCLAY,15C-26HZ,ANADARKO,WATTENBERG,CODELL,17397.0,7540.0,H,8816.0,17267.0,8451.0,10620.96,1.0,353248.0,1087291.0,172033.0,85779.0,2015-09-01,02N,67W,02N67W,Weld
5123390620000,BRINGELSON RANCH,12-20-9-58,VERDAD RESOURCES LLC,DJ HORIZONTAL NIOBRARA,NIOBRARA,10150.0,5831.0,H,6156.0,10150.0,3994.0,4160.23,1.0,103380.0,133924.0,81059.0,43897.0,2014-05-01,09N,58W,09N58W,Weld
5123390640000,STATE PRONGHORN,11-14-16HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11067.0,6425.0,H,,,,4551.66,1.0,104929.0,240535.0,64840.0,46863.0,2014-08-01,05N,61W,05N61W,Weld
5123390660000,STATE PRONGHORN,A-E-16HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11186.0,6425.0,H,,,,4670.68,1.0,170548.0,375283.0,108001.0,63734.0,2014-08-01,05N,61W,05N61W,Weld
5123390700000,NCLP,AA06-66-1BHNA,NOBLE ENERGY,WATTENBERG,NIOBRARA,16306.0,6681.0,H,7010.0,16207.0,9197.0,10011.76,2.0,181425.0,429653.0,109816.0,59621.0,2014-10-01,06N,63W,06N63W,Weld
5123390710000,BECKER RANCH,5M-303,PDC ENERGY,WATTENBERG,NIOBRARA,11462.0,6887.0,H,,,,4507.45,1.0,133127.0,437507.0,60209.0,56263.0,2015-11-01,03N,64W,03N64W,Weld
5123390740000,BECKER RANCH,5J-203,PDC ENERGY,WATTENBERG,CODELL,11569.0,7025.0,H,,,,4649.53,1.0,116574.0,401972.0,49579.0,46170.0,2015-11-01,03N,64W,03N64W,Weld
5123390750000,BECKER RANCH,5E-403,PDC ENERGY,WATTENBERG,CODELL,11599.0,7034.0,H,7510.0,11599.0,4089.0,4642.88,2.0,124675.0,489170.0,43147.0,52007.0,2015-11-01,03N,64W,03N64W,Weld
5123390760000,BECKER RANCH,5M-243,PDC ENERGY,WATTENBERG,CODELL,11524.0,7023.0,H,,,,4528.63,1.0,135795.0,467907.0,57811.0,57435.0,2015-11-01,03N,64W,03N64W,Weld
5123390780000,BECKER RANCH,5J-343,PDC ENERGY,WATTENBERG,NIOBRARA,11500.0,6896.0,H,7306.0,11430.0,4124.0,4576.57,2.0,121520.0,446159.0,47160.0,50694.0,2015-11-01,03N,64W,03N64W,Weld
5123390800000,ELLIOTT STATE,41C-17HZ,ANADARKO,WATTENBERG,CODELL,12517.0,7138.0,H,7756.0,12517.0,4761.0,4267.45,1.0,127923.0,477246.0,48382.0,33099.0,2014-09-01,03N,67W,03N67W,Weld
5123390810000,ELLIOTT STATE,40C-17HZ,ANADARKO,WATTENBERG,CODELL,12573.0,7135.0,H,7769.0,12573.0,4804.0,4424.97,1.0,136495.0,466797.0,58695.0,29704.0,2014-09-01,03N,67W,03N67W,Weld
5123390830000,ANSCHUTZ EQUUS FARMS,4-62-16-0758BH,HIGHPOINT OPERATING CORPORATION,WILDCAT,NIOBRARA,10716.0,6111.0,H,,,,4549.05,1.0,61686.0,151712.0,36401.0,21842.0,2015-03-01,04N,62W,04N62W,Weld
5123390850000,ANSCHUTZ EQUUS FARMS,4-62-16-0659BH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10800.0,6116.0,H,,,,4632.4,1.0,62677.0,145513.0,38425.0,26203.0,2015-03-01,04N,62W,04N62W,Weld
5123390860000,ANSCHUTZ EQUUS FARMS,4-62-16-0758CH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10776.0,6172.0,H,,,,4533.88,1.0,39732.0,53834.0,30760.0,19441.0,2015-03-01,04N,62W,04N62W,Weld
5123390870000,ANSCHUTZ EQUUS FARMS,4-62-16-0857CH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10798.0,6162.0,H,,,,4542.2,1.0,52904.0,61868.0,42593.0,25980.0,2015-03-01,04N,62W,04N62W,Weld
5123390880000,ANSCHUTZ EQUUS FARMS,4-62-16-0659CH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10821.0,6172.0,H,,,,4584.89,1.0,51606.0,71531.0,39684.0,26077.0,2015-03-01,04N,62W,04N62W,Weld
5123390890000,ANSCHUTZ EQUUS FARMS,4-62-16-0560CH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10912.0,6240.08,H,,,,4655.15,1.0,55458.0,89961.0,40465.0,18981.0,2015-03-01,04N,62W,04N62W,Weld
5123390900000,ANSCHUTZ EQUUS FARMS,4-62-16-0857BH,HIGHPOINT OPERATING CORPORATION,WATTENBERG,NIOBRARA,10705.0,6106.0,H,,,,4529.96,1.0,81266.0,188062.0,49922.0,28918.0,2015-03-01,04N,62W,04N62W,Weld
5123390910000,NRC,1C-8HZ,ANADARKO,WATTENBERG,CODELL,12897.0,7754.0,H,8157.0,12897.0,4740.0,4453.6,1.0,211909.0,778105.0,82225.0,54792.0,2014-09-01,01N,67W,01N67W,Weld
5123390920000,NRC,28C-8HZ,ANADARKO,WATTENBERG,CODELL,13002.0,7748.0,H,8305.0,13002.0,4697.0,4492.04,1.0,207457.0,788656.0,76015.0,50018.0,2014-09-01,01N,67W,01N67W,Weld
5123390930000,NRC STATE,26N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,12717.0,7531.0,H,8108.0,12717.0,4609.0,4466.2,1.0,134297.0,495518.0,51711.0,42877.0,2014-09-01,01N,67W,01N67W,Weld
5123390940000,NRC,27C-8HZ,ANADARKO,WATTENBERG,CODELL,12980.0,7769.0,H,8230.0,12911.0,4681.0,4443.73,2.0,193553.0,716219.0,74183.0,53272.0,2014-09-01,01N,67W,01N67W,Weld
5123390960000,NRC,27N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,12720.0,7534.0,H,7980.0,12720.0,4740.0,4452.59,1.0,147896.0,538019.0,58226.0,45028.0,2014-09-01,01N,67W,01N67W,Weld
5123391020000,MAHALO STATE,AA09-79-1HNB,NOBLE ENERGY,WATTENBERG,NIOBRARA,11663.0,6660.0,H,7084.0,11485.0,4401.0,5423.39,2.0,159855.0,496133.0,77166.0,59104.0,2015-07-01,06N,63W,06N63W,Weld
5123391040000,NCLP,AA06-62-1BHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,13245.0,6745.0,H,7369.0,12922.0,5553.0,6918.77,1.0,111434.0,324528.0,57346.0,36492.0,2014-10-01,06N,63W,06N63W,Weld
5123391060000,NCLP,AA06-62-1AHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,14502.0,6801.0,H,7079.0,14247.0,7168.0,8171.16,2.0,145077.0,366564.0,83983.0,53004.0,2014-11-01,06N,63W,06N63W,Weld
5123391090000,MAHALO STATE,AA09-77-1AHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,11793.0,6679.0,H,7111.0,11619.0,4508.0,5453.21,2.0,169629.0,415165.0,100435.0,55725.0,2015-07-01,06N,63W,06N63W,Weld
5123391100000,NCLP,AA07-69-1AHNC,NOBLE ENERGY,WATTENBERG,NIOBRARA,13335.0,6756.0,H,7138.0,13257.0,6119.0,6900.41,2.0,96596.0,264668.0,52485.0,28165.0,2014-10-01,06N,63W,06N63W,Weld
5123391160000,RAZOR,25B-2550,WHITING O&G,WILDCAT,NIOBRARA,10561.0,5575.0,H,,,,4400.66,1.0,34887.0,17899.0,31904.0,34887.0,2017-10-01,10+N,58W,10+N58W,Weld
5123391180000,RAZOR,25B-2551,WHITING O&G,DJ HORIZONTAL NIOBRARA,OTHER,10245.0,5834.0,H,6199.0,10245.0,4046.0,4355.4,2.0,131933.0,121893.0,111617.0,62703.0,2014-09-01,10+N,58W,10+N58W,Weld
5123391200000,MAHALO STATE,AA09-78-1BHNB,NOBLE ENERGY,WATTENBERG,NIOBRARA,11762.0,6643.0,H,6971.0,11575.0,4604.0,5422.61,2.0,158041.0,408381.0,89978.0,57059.0,2015-07-01,06N,63W,06N63W,Weld
5123391210000,NCLP,AA06-69-1HNA,NOBLE ENERGY,WATTENBERG,NIOBRARA,11242.0,6647.0,H,7123.0,11147.0,4024.0,4871.4,2.0,74585.0,164519.0,47165.0,28342.0,2014-10-01,06N,63W,06N63W,Weld
