APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,HorizontalLength,GrossPerforatedInterval,nphf_sqrt,sandmass,sqrtsandmass,sandperft,location,First6BOE,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
5123413430000,0,1,0,0.0,6948.0,5898.34,5316.0,81.13162145550895,2760745.685460593,1661.5491823778775,211.89236974906694,1,62205.0,1,0,0
5123413460000,0,1,0,0.0,7156.0,10180.77,9663.0,80.73270712666583,4518030.196335275,2125.565853210687,265.3294688944841,1,86886.0,0,0,1
5123413480000,0,1,0,0.0,6978.0,5033.39,4213.0,82.58565250695789,2288434.9847836792,1512.7574110820542,193.3616379200405,1,54637.0,1,0,0
5123413490000,0,1,0,0.0,7207.0,10174.48,9555.0,81.36018682377764,5246571.6967319315,2290.5396081997646,308.94898697043527,1,98738.0,0,0,1
5123413530000,0,1,0,0.0,6978.0,5814.27,5394.0,80.12658734777115,2944685.4170339336,1716.008571375427,224.4938184824223,1,69455.0,1,0,0
5123413570000,0,1,0,0.0,6915.0,6298.01,5219.0,84.13685280541459,2777021.9512267816,1666.439903274877,216.38008035115953,1,69237.0,1,0,0
5123413600000,0,1,1,1.0,7215.63,4841.58,3960.0,82.95528916229513,1826880.8351059,1351.6215576506243,150.85721181716764,1,66630.0,1,0,0
5123413610000,0,1,1,1.0,7227.0,4464.18,3999.0,80.4063430333702,1826880.8351059,1351.6215576506243,155.77087611748806,1,43378.0,1,0,0
5123413620000,0,1,1,1.0,7132.0,4576.11,4000.0,81.09321796549943,1826880.8351059,1351.6215576506243,153.8685113371431,1,43058.0,1,0,0
5123413690000,0,1,1,1.0,7223.13,4624.16,3950.0,81.69553231358493,1826880.8351059,1351.6215576506243,153.6355928942814,1,70851.0,1,0,0
5123413730000,0,1,1,1.0,6427.0,9586.32,8944.0,81.50042944672133,7677838.393485636,2770.8912633818086,481.12786022594537,11,66808.0,0,0,1
5123413740000,0,1,1,1.0,7227.0,4513.84,4000.0,80.70836387884468,1826880.8351059,1351.6215576506243,153.7519639038798,1,46216.0,1,0,0
5123413810000,0,1,0,0.0,7146.0,10128.15,8963.0,84.64720905026934,5068112.635886421,2251.246906913238,302.1049496832631,1,123262.0,0,0,1
5123414130000,0,1,1,1.0,7251.0,4584.63,3396.0,84.78578890356567,4273955.548118265,2067.354722373078,348.80890786895174,1,26534.0,1,0,0
5123414170000,0,1,1,1.0,7220.0,4729.38,4213.0,80.72409801292301,3633352.8149434407,1906.135570976902,297.3527142109371,1,46782.0,1,0,0
5123414200000,0,1,1,1.0,7151.0,4825.86,4221.0,81.27028977430805,3712713.539945198,1926.8402995435813,299.89608561754426,1,53940.0,1,0,0
5123414380000,0,1,1,1.0,7484.0,9580.02,9560.0,77.5887878497918,10261545.860466842,3203.364771684118,586.1061149455587,1,108356.0,0,0,1
5123414390000,0,1,1,1.0,7434.78,9555.62,9522.0,77.67637993624575,10282634.621686997,3206.6547400191052,585.1049631095366,1,94347.0,0,0,1
5123414590000,0,1,1,1.0,7025.84,12005.02,11627.0,79.86250684770671,1726335.9544521437,1313.901044391146,88.47560242169658,1,170376.0,0,0,1
5123414620000,0,1,1,1.0,7119.41,9620.55,9277.0,79.64640607083285,1726335.9544521437,1313.901044391146,100.03685197033921,1,132885.0,0,0,1
5123414680000,0,1,1,1.0,7095.78,12363.41,11906.0,80.35801142387733,1726335.9544521437,1313.901044391146,86.80725873445687,1,121014.0,0,0,1
5123414700000,0,1,1,1.0,7115.07,12138.41,11859.0,79.24272837301855,1726335.9544521437,1313.901044391146,87.63126672345908,1,94552.0,0,0,1
5123414710000,0,1,1,1.0,7046.8,12197.41,11706.0,80.56928695228721,1726335.9544521437,1313.901044391146,87.65351380818196,1,124141.0,0,0,1
5123414770000,0,1,1,1.0,6923.5,12071.79,11581.0,80.5654392404088,1726335.9544521437,1313.901044391146,88.89474533739154,1,142289.0,0,0,1
5123414780000,0,1,1,1.0,7056.02,9396.3,9336.0,77.84792868150058,1726335.9544521437,1313.901044391146,102.05947114703777,1,134497.0,0,0,1
5123414920000,0,1,0,0.0,7113.0,4398.92,5537.0,69.72746947939528,3874113.2771359123,1968.2767277839548,289.43692769039313,10,53182.0,1,0,0
5123414930000,0,1,0,0.0,7121.0,4409.11,4227.0,78.62639505916572,2366284.5247540767,1538.2732282511051,197.19037706283973,10,52426.0,1,0,0
5123414950000,0,1,0,0.0,7062.0,4410.95,4227.0,78.63809509391743,2570605.1375007443,1603.310680280258,216.43555927429017,10,43341.0,1,0,0
5123415040000,0,1,0,0.0,7166.0,4530.43,5402.0,71.61305746859297,3865406.155314635,1966.06361934568,292.28023858711794,10,56867.0,1,0,0
5123415060000,0,1,1,1.0,6669.0,10024.16,9464.0,80.99481464884033,16140076.208192525,4017.4713699281697,962.6670767143341,14,138862.0,0,0,1
5123415090000,0,1,1,1.0,6671.0,10053.47,9472.0,81.1262596204213,7532798.547956328,2744.59442321745,449.42417206350024,14,107738.0,0,0,1
5123415160000,0,1,1,1.0,6632.0,10041.39,9453.0,81.16889798438808,7490264.859586651,2736.8348250463805,447.71457618569343,14,139094.0,0,0,1
5123415170000,0,1,1,1.0,7205.0,7267.89,6462.0,82.49781815296693,7016439.750393775,2648.8563098805066,489.3255980468495,1,71533.0,0,1,0
5123415190000,0,1,1,1.0,7205.0,7189.84,6919.0,79.18863554829063,7388663.325532401,2718.209580869805,506.5585716119842,1,80926.0,0,1,0
5123415250000,0,1,1,1.0,7248.0,7198.69,6928.0,79.18768843702915,7394775.484447476,2719.3336471362754,512.8138338729179,1,79664.0,0,1,0
5123415320000,0,1,1,1.0,6571.0,9426.8,8667.0,82.2180028947432,12487360.65988522,3533.745981233685,786.8532236852691,1,101601.0,0,0,1
5123415330000,0,1,1,1.0,6594.0,10081.37,9491.0,81.18109385811454,15385428.063498018,3922.426298032637,918.1493145251548,1,132217.0,0,0,1
5123415340000,0,1,1,1.0,6612.0,9564.84,9071.0,80.58436572933984,14938741.128570056,3865.0667689666184,919.1940148024893,1,103033.0,0,0,1
5123415350000,0,1,1,1.0,6597.0,10075.64,8873.0,84.8683686658345,7481696.726160687,2735.2690409099955,465.9461123597613,1,117346.0,0,0,1
5123415520000,0,1,0,0.0,7330.0,4444.69,4701.0,75.78713611161197,1369700.222113608,1170.3419252994433,107.77403588902415,4,91098.0,1,0,0
5123415560000,0,1,0,0.0,7275.0,4461.36,4947.0,74.25873685971234,1442981.04997032,1201.241461976034,112.5394673194759,4,88138.0,1,0,0
5123416680000,0,1,1,1.0,6848.0,4686.67,3996.0,81.79651581821808,6707061.88214766,2589.7995833939854,583.9844912623125,1,62209.0,1,0,0
5123416690000,0,1,1,1.0,6898.0,4577.12,3930.0,81.52987182622084,2876899.7497742265,1696.1426089141876,252.09426478918914,1,60211.0,1,0,0
5123416710000,0,1,1,1.0,6893.0,4541.58,4079.0,80.39017352885861,3347101.84291324,1829.5086342822326,291.788147756363,1,56168.0,1,0,0
5123416720000,0,1,1,1.0,6846.0,4554.44,3836.0,81.96609054969012,3015223.240088765,1736.4398175833119,266.40954586400113,1,58010.0,1,0,0
5123417090000,0,1,1,1.0,6930.0,7955.61,8462.132448337365,74.11799748821224,8349854.91046581,2889.611550099046,560.4681776389992,1,106362.0,0,1,0
5123417110000,0,1,1,1.0,6798.0,7991.8,8497.390901703075,74.12428143528223,8182833.595035098,2860.5652579577863,554.6931666916416,1,94701.0,0,1,0
5123417140000,0,1,1,1.0,6925.0,7959.21,7352.0,81.28474641653254,8200166.53226565,2863.5932903025264,555.5668382293801,1,101292.0,0,1,0
5123417150000,0,1,1,1.0,6862.0,7981.27,7712.0,79.17872188915403,10494038.310822256,3239.450309978879,700.3028569117288,1,107387.0,0,1,0
5123417160000,0,1,1,1.0,6822.0,7927.66,7347.0,81.12126724848423,15774388.069153965,3971.698385974691,1073.7450186613548,1,121599.0,0,1,0
5123417180000,0,1,1,1.0,6932.0,7925.73,7378.0,80.9180449590819,15793333.534107866,3974.0827286441668,1068.9950950391137,1,129045.0,0,1,0
5123417190000,0,1,1,1.0,6862.0,7926.88,7476.0,80.31737047488545,8282030.002476195,2877.8516296842326,556.9623404489707,1,118110.0,0,1,0
5123417200000,0,1,1,1.0,6917.0,8049.82,7431.0,81.35613068478614,8253950.243249723,2872.968890059501,555.2233447631994,1,98980.0,0,1,0
5123417220000,0,1,1,1.0,6449.0,9470.84,8914.0,80.97431691592094,11778720.495035345,3432.0140581057276,729.3777010982318,3,107998.0,0,0,1
5123417250000,0,1,1,1.0,6388.0,9374.93,8863.0,80.69653028476503,16538035.395788465,4066.698340888892,1035.3744065478286,3,100111.0,0,0,1
5123417260000,0,1,1,1.0,6391.0,9430.31,8969.0,80.38227416539047,20250258.722536508,4500.02874685668,1263.6666909539163,3,104436.0,0,0,1
5123417270000,0,1,1,1.0,6437.0,9383.54,8851.0,80.82413006027346,16117711.113884792,4014.686926011142,1004.9701405340312,3,79021.0,0,0,1
5123417280000,0,1,1,1.0,6427.0,9407.11,8883.0,80.77196295745202,8162770.0854401775,2857.056192209068,511.6761791161648,3,82426.0,0,0,1
5123417290000,0,1,1,1.0,6458.0,9431.76,8935.0,80.60248135138272,8410964.993042048,2900.166373338269,521.7072939487687,3,81446.0,0,0,1
5123417300000,0,1,1,1.0,6431.0,9394.69,8892.0,80.63925842912992,10866537.519455407,3296.443161872415,679.158594965963,3,108932.0,0,0,1
5123417310000,0,1,1,1.0,6424.0,9448.85,9037.0,80.07402824886482,14116437.746485267,3757.184816652658,874.7869955063064,3,125310.0,0,0,1
5123417330000,0,1,1,1.0,6498.0,9475.36,9141.0,79.5886926642221,14552491.496299533,3814.772797467699,889.8973580565971,3,108303.0,0,0,1
5123417650000,0,1,1,1.0,6399.0,6020.33,4252.0,88.13813022750142,3524922.1748217917,1877.4776096725607,312.68714404522234,1,35206.0,1,0,0
5123417880000,0,1,1,1.0,6345.0,9353.15,8891.0,80.38749902814492,40713920.41790891,6380.746070633818,2550.6778860987915,3,99249.0,0,0,1
5123417900000,0,1,0,0.0,7341.0,5026.81,5291.0,75.73513055379254,1541775.9483570368,1241.6827084070378,117.79172957116944,4,94138.0,1,0,0
5123417920000,0,1,0,0.0,7257.0,5023.93,5285.0,75.75572585620179,1541333.738038921,1241.5046266683507,117.25627524069388,4,88640.0,1,0,0
5123417930000,0,1,0,0.0,7333.0,5093.55,5297.0,76.13507732970395,1544268.7080494002,1242.6860858838809,116.6894898027354,4,73788.0,1,0,0
5123417940000,0,1,0,0.0,7343.0,4998.11,5291.0,75.54541680340377,1517249.2613595712,1231.7667235964655,115.97991601892457,4,91350.0,1,0,0
5123417990000,0,1,1,1.0,7326.0,5152.48,4832.0,79.50144652772049,5185903.032118962,2277.2577878050965,417.4436957352461,1,69926.0,1,0,0
5123418000000,0,1,1,1.0,7320.0,5177.31,4798.0,79.87058281995944,5228499.394082812,2286.5912170921174,413.02625753083277,1,73243.0,1,0,0
5123418020000,0,1,1,1.0,7306.0,5079.5,4831.0,79.04745410195068,5196688.873186443,2279.6247220072087,417.0697330005171,1,69353.0,1,0,0
5123418030000,0,1,1,1.0,7360.0,5066.59,4823.0,79.01639070471391,5184279.246617315,2276.901237782903,414.24524543486336,1,72654.0,1,0,0
5123418200000,0,1,0,0.0,7016.0,5295.39,5385.0,76.87906086835349,1575621.2474144069,1255.2375262930943,121.43516357721825,7,43442.0,1,0,0
5123418220000,0,1,0,0.0,7108.0,5294.77,5348.0,77.115303280218,1559180.7137135097,1248.6715796051058,120.12178071752771,7,68091.0,1,0,0
5123418230000,0,1,0,0.0,7032.0,5374.52,5339.0,77.6886092036664,1541261.651473292,1241.4755943929354,118.10434110906452,7,72558.0,1,0,0
5123418480000,0,1,1,1.0,7039.79,8103.76,7201.0,83.082850215914,1726335.9544521437,1313.901044391146,114.5012903397323,1,63447.0,0,1,0
5123418500000,0,1,1,1.0,7025.0,8531.18,7650.0,82.95287818997,1726335.9544521437,1313.901044391146,109.92969653923483,1,76152.0,0,0,1
5123418510000,0,1,1,1.0,7053.36,8125.89,7440.0,81.7672917492074,1726335.9544521437,1313.901044391146,113.94204702344028,1,69111.0,0,1,0
5123418520000,0,1,1,1.0,7111.81,8221.67,7516.0,81.88815543166179,1726335.9544521437,1313.901044391146,112.77344881448548,1,76002.0,0,1,0
5123418530000,0,1,1,1.0,7062.0,8346.83,7679.0,81.65678171468674,1726335.9544521437,1313.901044391146,112.25280931478925,1,74932.0,0,1,0
5123418540000,0,1,1,1.0,7124.0,8077.83,7419.0,81.60165439499373,1726335.9544521437,1313.901044391146,113.84436523688629,1,72763.0,0,1,0
5123418550000,0,1,1,1.0,7053.78,8160.8,7491.0,81.66884350840289,1726335.9544521437,1313.901044391146,113.92700814704308,1,74447.0,0,1,0
5123418830000,0,1,1,1.0,6331.0,5942.24,4100.0,88.55642269197644,3523589.8818649263,1877.122766860209,318.18583004017756,1,42155.0,1,0,0
5123418860000,0,1,1,1.0,6409.0,5960.45,4089.0,88.72119250776558,3680390.951201032,1918.4345053196453,330.9704092806683,1,41292.0,1,0,0
5123418870000,0,1,1,1.0,6332.0,5986.17,4068.0,88.98409970326159,3511615.457776785,1873.9304837097839,317.2764237239596,1,44611.0,1,0,0
5123419040000,0,1,0,0.0,7088.0,4607.16,5057.0,74.49939597070569,3874900.1066994867,1968.4765954157258,303.55660843709256,7,66013.0,1,0,0
5123419070000,0,1,0,0.0,7078.0,4530.18,5053.0,74.00797254350371,3838891.7351993406,1959.3089943138987,301.3258818837787,7,72334.0,1,0,0
5123419080000,0,1,0,0.0,7096.0,4483.16,5132.0,73.15162335861044,3910940.3121365686,1977.6097471787928,307.0052839419553,7,65636.0,1,0,0
5123419090000,0,1,0,0.0,7064.0,5335.29,4520.0,82.55476969866731,1837949.327305745,1355.7098979153855,151.07260622273097,7,58457.0,1,0,0
5123419100000,0,1,0,0.0,6975.0,5293.65,4569.0,82.00396331885429,1837949.327305745,1355.7098979153855,150.52820043454096,7,57663.0,1,0,0
5123419130000,0,1,0,0.0,7043.0,5391.33,4545.0,82.74255253495627,1837949.327305745,1355.7098979153855,146.05446021183607,7,52160.0,1,0,0
5123419140000,0,1,0,0.0,6932.0,5309.61,4613.0,81.83281737787108,1837949.327305745,1355.7098979153855,149.93876058947177,7,59525.0,1,0,0
5123419150000,0,1,0,0.0,7042.0,5283.0,4658.0,81.39410298049853,1837949.327305745,1355.7098979153855,149.39033790991994,7,59289.0,1,0,0
5123419170000,0,1,0,0.0,7103.0,4811.87,5266.0,74.47059822507134,1837949.327305745,1355.7098979153855,143.1647707825008,7,37809.0,1,0,0
5123419180000,0,1,0,0.0,7132.0,4827.55,4970.0,76.53463268351133,1837949.327305745,1355.7098979153855,144.31134793543853,7,52249.0,1,0,0
5123419190000,0,1,0,0.0,7140.0,4832.83,5162.0,75.30491351830902,1837949.327305745,1355.7098979153855,143.7020584289089,7,47307.0,1,0,0
5123419220000,0,1,0,0.0,7031.0,5076.18,5166.0,76.87769507470942,1837949.327305745,1355.7098979153855,143.08675183384548,7,50335.0,1,0,0
5123419370000,0,1,0,0.0,6994.0,7569.46,1784.0,108.56085850802765,1837949.327305745,1355.7098979153855,120.00975039541268,7,33547.0,0,1,0
5123419390000,0,1,0,0.0,7133.47,7529.82,7452.0,77.96037455015208,1837949.327305745,1355.7098979153855,120.42650552389891,7,108529.0,0,1,0
5123419400000,0,1,1,1.0,7689.05,7058.74,6557.0,80.63336778282302,1754651.7076361896,1324.632668944938,119.1452235782026,5,72682.0,0,1,0
5123419410000,0,1,1,1.0,7590.88,6928.41,6560.0,79.80231826206554,1754651.7076361896,1324.632668944938,121.26134814348235,5,63317.0,0,1,0
5123419420000,0,1,1,1.0,7598.39,6956.78,6571.0,79.91107557779459,1754651.7076361896,1324.632668944938,120.19808930238318,5,63327.0,0,1,0
5123419440000,0,1,1,1.0,7708.67,6931.82,6555.0,79.85499358211733,1754651.7076361896,1324.632668944938,120.10758488850638,5,73658.0,0,1,0
5123419500000,0,1,0,0.0,7087.0,5427.52,5534.0,76.7692646832051,4253958.15688107,2062.5125834479336,324.6552817584576,7,66658.0,1,0,0
5123419510000,0,1,0,0.0,7079.0,5386.56,5549.0,76.40392660066628,4281592.75780295,2069.2009950227043,325.7946094812776,7,60498.0,1,0,0
5123419530000,0,1,0,0.0,7030.0,5333.76,5471.0,76.56866199692927,4209385.846315893,2051.6787873144017,322.8799452570295,7,66097.0,1,0,0
5123419540000,0,1,0,0.0,7080.0,5340.38,5388.0,77.15166880891171,4731673.415143868,2175.241001623468,362.52477897210144,7,69993.0,1,0,0
5123419560000,0,1,0,0.0,6997.0,5432.1,5436.0,77.43448844022927,4193830.7259056177,2047.8844513071576,320.6047493238757,7,59212.0,1,0,0
5123419750000,0,1,0,0.0,7088.0,7608.97,7476.0,78.31328112140366,2192951.1514128204,1480.861624667484,143.93220999034003,7,78417.0,0,1,0
5123419760000,0,1,0,0.0,6463.0,10495.49,8750.0,88.00846550190498,21121596.312472094,4595.823790407123,1287.6666653948726,11,131540.0,0,0,1
5123419780000,0,1,0,0.0,7013.0,7566.98,7523.0,77.74303827353289,2203883.704826693,1484.5483167706914,145.64391387963872,7,95597.0,0,1,0
5123419820000,0,1,0,0.0,6459.0,10487.41,8266.0,90.67199126521928,1374544.6738672515,1172.4097721646863,84.06486905187765,11,149091.0,0,0,1
5123419850000,0,1,0,0.0,6552.0,10533.79,8890.0,87.42877100817557,28362696.06146301,5325.663908045926,1731.650043437512,11,123738.0,0,0,1
5123419860000,0,1,0,0.0,6485.0,10559.6,8752.0,88.36062471485815,9220082.218492387,3036.458828716831,572.0008820951912,11,156818.0,0,0,1
5123419870000,0,1,0,0.0,6495.0,10475.66,9287.0,84.78596581982185,2769423.498949348,1664.158495741721,167.89472561075164,11,172632.0,0,0,1
5123419880000,0,1,0,0.0,6490.0,10428.14,9265.0,84.6353354102174,2769423.498949348,1664.158495741721,167.90490475017268,11,161914.0,0,0,1
5123419900000,0,1,0,0.0,6454.0,10447.86,9358.0,84.20130640316694,2769423.498949348,1664.158495741721,170.1329093837909,11,190723.0,0,0,1
5123419930000,0,1,1,1.0,7265.0,5166.23,4219.0,83.35004499098966,6801355.145503173,2607.940786425791,554.7597997963436,1,55874.0,1,0,0
5123419940000,0,1,1,1.0,7063.0,5042.54,4218.0,82.610774115729,6801355.145503173,2607.940786425791,572.7939317418875,1,50309.0,1,0,0
5123419960000,0,1,1,1.0,7264.0,4989.41,4190.0,82.45853503428253,6801355.145503173,2607.940786425791,564.3341474861577,1,44734.0,1,0,0
5123419990000,0,1,1,1.0,7170.0,4995.45,4184.0,82.5315091343906,6801355.145503173,2607.940786425791,568.2475683434851,1,36699.0,1,0,0
5123420010000,0,1,1,1.0,7193.0,5007.65,4160.0,82.75052869921738,6801355.145503173,2607.940786425791,568.3900338879469,1,56750.0,1,0,0
5123420020000,0,1,1,1.0,7184.0,5096.19,4163.0,83.26577928537029,6801355.145503173,2607.940786425791,564.8027857086175,1,54176.0,1,0,0
5123420030000,0,1,1,1.0,7070.0,5014.39,4234.0,82.34312357446734,6801355.145503173,2607.940786425791,571.2544217624032,1,42490.0,1,0,0
5123420040000,0,1,1,1.0,7180.0,5052.58,4181.0,82.89499381747972,6801355.145503173,2607.940786425791,566.7795954585977,1,53040.0,1,0,0
5123420170000,0,1,0,0.0,7116.0,5352.89,5108.0,79.02461641792385,1837949.327305745,1355.7098979153855,143.93839198885937,7,50940.0,1,0,0
5123420180000,0,1,0,0.0,7000.0,5473.51,4928.0,80.90432621312658,1837949.327305745,1355.7098979153855,143.08675183384548,7,53273.0,1,0,0
5123420200000,0,1,0,0.0,7114.0,5404.2,5068.0,79.60025125588487,1837949.327305745,1355.7098979153855,142.90874172348535,7,54260.0,1,0,0
5123420210000,0,1,0,0.0,7013.0,5373.77,5103.0,79.18819356444494,1837949.327305745,1355.7098979153855,144.5838048541335,7,48197.0,1,0,0
5123420250000,0,1,0,0.0,7218.0,4972.64,4549.0,80.14761381351288,1837949.327305745,1355.7098979153855,151.94686899022363,4,75404.0,1,0,0
5123420260000,0,1,0,0.0,7270.0,5032.08,4591.0,80.25633931347728,1837949.327305745,1355.7098979153855,149.75550617662716,4,66840.0,1,0,0
5123420560000,0,1,0,0.0,7346.0,3502.18,4647.0,69.67912169366086,1837949.327305745,1355.7098979153855,144.3000178460976,4,74063.0,1,0,0
5123420570000,0,1,0,0.0,7290.0,3601.92,4572.0,70.9219289077786,1837949.327305745,1355.7098979153855,144.26603825005847,4,61982.0,1,0,0
5123420590000,0,1,0,0.0,7385.0,3689.54,4213.0,74.00364855870284,1837949.327305745,1355.7098979153855,151.8464414495824,4,66792.0,1,0,0
5123420630000,0,1,0,0.0,6499.0,4593.93,4093.0,80.62834489185549,3856966.63622061,1963.916147960653,353.5258145023474,1,58959.0,1,0,0
5123420640000,0,1,0,0.0,6587.0,4594.4,4185.0,80.05872844356198,3959781.0980086895,1989.9198722583503,360.701502824621,1,59015.0,1,0,0
5123420650000,0,1,1,1.0,6571.0,4630.04,4140.0,80.56078450462111,3921560.8495901367,1980.2931221387748,355.439214138506,1,60752.0,1,0,0
5123420660000,0,1,1,1.0,6501.0,4679.92,4154.0,80.78316656333793,3883517.4817739227,1970.664223497733,350.71954138660914,1,63029.0,1,0,0
5123420670000,0,1,0,0.0,6513.0,4605.9,4136.0,80.43568859654276,3673897.466844164,1916.7413667065684,333.11247319287,1,62911.0,1,0,0
5123420700000,0,1,0,0.0,7044.0,5389.58,5106.0,79.26903556875156,1837949.327305745,1355.7098979153855,145.1203574659096,7,57266.0,1,0,0
5123420720000,0,1,0,0.0,7176.0,5489.65,4952.0,80.85573572728158,1837949.327305745,1355.7098979153855,145.13181674871646,7,53331.0,1,0,0
5123420730000,0,1,0,0.0,7145.0,5394.03,4992.0,80.01268649408043,1837949.327305745,1355.7098979153855,145.29243694116562,7,61313.0,1,0,0
5123420740000,0,1,0,0.0,7072.0,5302.89,4810.0,80.57847107013139,1837949.327305745,1355.7098979153855,147.09478409809884,7,59115.0,1,0,0
5123420770000,0,1,0,0.0,7267.0,3513.14,4008.0,74.1966306512634,1837949.327305745,1355.7098979153855,155.3371642415268,4,55823.0,1,0,0
5123421080000,0,1,1,1.0,6345.0,6142.81,4175.0,89.26259014839307,3512269.118010874,1874.1048844744187,310.82027593016585,1,33295.0,1,0,0
5123421280000,0,1,1,1.0,6351.0,10004.06,9013.0,83.61255886528052,15137395.345773306,3890.6805761683013,940.7952359088443,11,164770.0,0,0,1
5123421290000,0,1,0,0.0,6355.0,9920.47,9230.0,81.7952932631212,21361798.506165266,4621.882571654679,1333.1127375290355,11,134253.0,0,0,1
5123421330000,0,1,1,1.0,6456.0,9349.97,8242.0,84.30877771620224,14265930.74453646,3777.0267068868416,917.42319900556,11,95727.0,0,0,1
5123421340000,0,1,0,0.0,6449.0,9936.73,9254.0,81.7479663355609,24792798.65447392,4979.236754209817,1541.9366039227514,11,130327.0,0,0,1
5123421360000,0,1,1,1.0,6417.0,9939.81,8988.0,83.37751495457273,15191667.004803725,3897.6489073290995,947.1114092770401,11,152000.0,0,0,1
5123421400000,0,1,0,0.0,6436.0,9946.64,9366.0,81.12114397615457,24634136.054405056,4963.278760497446,1523.635332410011,11,208026.0,0,0,1
5123421420000,0,1,0,0.0,7044.0,11103.03,10381.0,81.98798692491481,7898620.862413924,2810.4485162361407,441.18979290699457,7,122308.0,0,0,1
