APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,nphf_sqrt,sqrtsandmass,First6BOE,sandperft,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
33053056610000,0,1,1,1.0,10603.63,119.13963740859892,2694.6866525010214,280713.83,728.3054222859727,0,0,1
33053056630000,0,1,1,1.0,10691.41,117.80935107983755,2702.3858024934857,224456.67,756.3865061743705,0,0,1
33053056640000,0,1,1,1.0,10632.07,117.2006962515685,2689.891240703152,218259.0,760.6778946871501,0,0,1
33053056650000,0,0,1,0.0,10566.37,116.58097272648062,1516.0480694133225,95314.67,245.37092774906324,0,0,1
33053056660000,0,1,1,1.0,10885.87,119.53594941210122,1856.1153153727298,45777.83,342.2993336123139,0,0,1
33053056670000,0,1,1,1.0,10929.13,119.57743600634872,1886.3357579536541,61473.0,353.1882957921868,0,0,1
33053056680000,0,1,1,1.0,10935.08,119.5136109480942,2000.3713173688977,49490.5,397.784507407694,0,0,1
33053056690000,0,1,1,1.0,10825.66,119.47076295835907,1859.5920030982122,37049.5,344.11553746986783,0,0,1
33053056700000,0,1,1,1.0,10913.49,119.47385991024322,2016.0270448350173,39008.83,404.41724922523963,0,0,1
33053056710000,0,1,1,1.0,10829.77,119.54222351057564,1870.0632472497916,42547.67,347.41135979011443,0,0,1
33053056720000,0,1,1,1.0,11193.9,122.09432092383504,1940.2448807250748,62844.33,352.38863770586397,0,0,1
33053056730000,0,1,1,1.0,11089.49,122.09448473150792,1939.1109986560357,74788.17,351.97556724370315,0,0,1
33053056750000,1,1,0,1.0,11013.42,116.85496652625605,845.1586722615634,45512.67,75.7387789111589,0,0,1
33053056760000,0,1,1,1.0,11062.84,119.49758659425898,2617.7539428345303,152229.33,681.4745719027935,0,0,1
33053056770000,0,1,1,1.0,11081.19,119.51105891026329,2531.1060178039615,97942.5,636.9035009437914,0,0,1
33053056780000,0,1,1,1.0,11126.8,119.7495436394328,2606.2069453069516,174169.17,671.4506935398791,0,0,1
33053056790000,0,1,1,1.0,10505.95,116.1165931374686,716.9432859189053,110699.5,55.514443284224015,0,0,1
33053056800000,0,1,1,1.0,10593.59,118.12422783600502,713.6717926103705,96483.0,52.3500685116545,0,0,1
33053056810000,0,1,1,1.0,10593.49,122.91176998909592,729.958002071686,101237.83,48.959608938567655,0,0,1
33053056820000,0,1,1,1.0,10968.4,123.81164404793445,2816.4574856382974,207014.33,714.2957401596543,0,0,1
33053056830000,0,1,1,1.0,10391.0,101.3263203805034,1425.7091176078368,95880.67,336.366590494728,1,0,0
33053056840000,0,0,1,0.0,10746.92,123.39656884148935,1438.5982674432053,64563.33,188.09712715226456,0,0,1
33053056850000,0,1,1,1.0,10665.47,118.12528603924065,1454.1873015247634,114578.33,217.34503668898776,0,0,1
33053056860000,0,1,1,1.0,10923.19,119.54101054388164,803.5391064827436,79113.83,64.14428556852745,0,0,1
33053056870000,0,1,1,1.0,10922.35,119.50398822571748,760.7720349679547,68377.67,57.54863357531253,0,0,1
33053056880000,0,1,1,1.0,10986.99,120.0722832374417,1967.1684739753546,29617.5,379.6375460109528,0,0,1
33053056910000,0,1,1,1.0,10895.27,119.53431809255625,1892.857596078543,33083.0,355.99906591685146,0,0,1
33053056920000,0,1,1,1.0,10989.59,119.43987274713758,1980.694022967345,34648.17,390.68144215221815,0,0,1
33053056930000,0,1,1,1.0,10907.08,118.5684747386607,1836.4574417156296,31680.0,342.93627530606466,0,0,1
33053056940000,0,1,1,1.0,10967.92,122.71052604341821,2139.2338928355043,169386.67,422.4114944208076,0,0,1
33053056960000,0,1,1,1.0,10937.56,119.45318414279471,1832.1005900209402,20771.33,334.15588984708563,0,0,1
33053056970000,0,1,1,1.0,11033.41,119.17824131045239,1969.4975992485095,20458.0,388.69356547657696,0,0,1
33053056980000,0,1,1,1.0,10934.18,119.36412024495644,1828.902653515463,19539.33,333.69696240875663,0,0,1
33053056990000,0,1,1,1.0,11011.25,119.37672805807847,1913.0272340520553,20153.5,364.991697016361,0,0,1
33053057020000,0,1,1,1.0,10844.82,119.23532698765254,1535.6685367413882,131468.17,235.99321671866343,0,0,1
33053057030000,0,1,1,1.0,11217.51,118.93453326032949,1901.6591779855191,77519.83,364.4975360426313,0,0,1
33053057040000,0,1,1,1.0,11237.93,118.44329107996121,1898.4733433244364,77847.0,367.59781853608195,0,0,1
33053057050000,0,1,1,1.0,11214.73,119.52017905714675,1905.923217548942,75621.17,361.0519144411203,0,0,1
33053057060000,0,1,1,1.0,11418.04,119.91573375438446,942.5157245161814,23911.33,87.47156929060228,0,0,1
33053057070000,0,1,1,1.0,11436.58,119.78807620899678,944.3860034624157,33426.5,88.08446757968198,0,0,1
33053057080000,0,1,1,1.0,11380.32,119.67536589395674,921.4816791837117,151120.5,84.08777921744175,0,0,1
33053057090000,0,1,1,1.0,11406.77,119.71843300783894,926.4857330587804,122522.17,84.91682818810295,0,0,1
33053057100000,0,1,1,1.0,11059.21,118.16219023804705,1839.5357843726733,61552.5,347.4853132435346,0,0,1
33053057110000,0,1,1,1.0,11206.0,122.15716598649635,1940.8094546023399,52927.0,352.08784003756034,0,0,1
33053057120000,0,1,1,1.0,11176.26,119.26446747398163,1952.62271587378,108968.0,381.2758347096379,0,0,1
33053057130000,0,1,1,1.0,11114.11,122.0926828350185,2271.8343428774906,76319.67,483.14599805080246,0,0,1
33053057140000,0,1,1,1.0,11244.89,119.54979381769097,2795.078693576635,122122.83,775.963729259806,0,0,1
33053057150000,0,1,1,1.0,11304.56,119.4754920552848,2761.5039059740543,54810.67,758.7722403575169,0,0,1
33053057160000,0,1,1,1.0,11222.31,119.42622493343923,2697.8831186320594,81073.5,725.0622173321693,0,0,1
33053057170000,0,1,1,1.0,11127.3,119.20718603277415,2447.6013398752207,137225.0,599.8982923530058,0,0,1
33053057180000,0,1,1,1.0,11120.34,118.9742963914997,2621.0276995153495,143292.5,691.7649417949517,0,0,1
33053057190000,0,1,1,1.0,10576.2,122.48580816507855,1379.7233465953818,83574.5,176.61095615801162,0,0,1
33053057200000,0,1,1,1.0,10613.66,122.34113454538675,1372.729625101207,75972.67,175.40142522865455,0,0,1
33053057210000,0,1,1,1.0,10561.19,122.265707382947,1384.4410726845242,95247.0,178.71398276111378,0,0,1
33053057220000,0,1,1,1.0,10597.23,122.26353995305558,1439.9935078548986,104442.0,193.35353381239392,0,0,1
33053057230000,0,1,1,1.0,10540.52,122.57113527194085,1442.1544606701634,120181.33,192.58190697912704,0,0,1
33053057240000,0,1,1,1.0,10472.8,122.51482849782887,1421.8211375698618,150991.0,187.4291636177956,0,0,1
33053057250000,0,1,1,1.0,10540.52,122.47147913637862,1440.532969757942,104281.0,192.58456110376113,0,0,1
33053057260000,0,1,1,1.0,10933.83,120.17596765515317,2094.5325753826696,89481.33,429.33892493084966,0,0,1
33053057270000,0,1,1,1.0,11012.9,119.67035222582251,2611.81078595555,61657.0,675.6075695988229,0,0,1
33053057280000,0,1,0,0.0,11025.87,118.95660217849374,1990.4264213519443,68852.17,399.109195375648,0,0,1
33053057290000,0,1,0,0.0,10945.42,118.76006568646054,1950.6227612822454,109791.0,385.11896468705817,0,0,1
33053057300000,0,1,0,0.0,11006.4,118.73075929114755,1925.1861282908912,86581.33,375.4048071455731,0,0,1
33053057310000,0,1,0,0.0,10950.51,118.83468854611613,1959.8833220545703,132767.33,388.087895569502,0,0,1
33053057320000,0,1,1,1.0,10480.9,122.4625787816524,1437.1141523080885,127423.0,191.71031000288647,0,0,1
33053057330000,0,1,1,1.0,11187.27,119.51587008365216,2577.7319093167835,110793.33,660.5091065191993,0,0,1
33053057340000,0,1,1,1.0,10817.02,117.76002378503675,1851.2314529641462,55767.83,355.38043236465995,0,0,1
33053057350000,0,1,1,1.0,11008.58,120.88520671220454,2657.2860805632563,97654.67,679.667010033076,0,0,1
33053057360000,0,1,1,1.0,11400.57,121.61682943512555,3191.708360768303,87458.0,964.0775217902375,0,0,1
33053057370000,0,1,1,1.0,10308.84,122.03554073241295,1872.5854578566298,60947.83,328.6819542373061,0,0,1
33053057380000,0,1,1,1.0,10298.32,122.04336607064073,1849.0836057857325,33041.17,320.4261259476413,0,0,1
33053057390000,0,1,1,1.0,11143.75,119.08372349675845,1720.6992935739725,86002.33,297.363431735102,0,0,1
33053057400000,0,1,1,1.0,11133.2,119.52925667740271,1541.1850588068025,93084.5,236.03411106930793,0,0,1
33053057410000,0,1,1,1.0,10354.66,118.5192524523017,1788.4350028753518,38618.17,325.62195064816535,0,0,1
33053057420000,0,1,1,1.0,10384.91,118.98488644299502,1860.8589821052042,34371.17,348.6037563718931,0,0,1
33053057430000,0,1,1,1.0,10642.45,94.61714010607392,125.10875553457522,83159.0,3.3103020963871193,1,0,0
33053057440000,0,1,1,1.0,10475.18,97.4252185106732,156.34332169127347,100907.5,4.640298093526657,1,0,0
33053057450000,0,1,1,1.0,11137.25,122.77110084157599,421.6925373006308,13688.33,16.39137295309415,0,0,1
33053057480000,0,1,1,1.0,10940.89,118.99295442105982,1721.7448692695302,120836.0,298.3725014323698,0,0,1
33053057490000,0,1,1,1.0,11014.5,119.00333273422396,1707.1060091248185,113697.67,293.247437680883,0,0,1
33053057500000,0,1,1,1.0,10937.17,119.17983555053439,1811.1557776979532,135552.83,328.69380136282615,0,0,1
33053057520000,0,1,1,1.0,10510.49,95.32236464677332,1103.451922672155,58860.33,250.41876355308122,1,0,0
33053057530000,0,1,1,1.0,10440.74,95.02211953988619,1064.90779780509,53815.67,236.00373305739626,1,0,0
33053057540000,0,1,1,1.0,10510.52,94.82917906347403,1103.05508329885,54384.0,255.16001190970596,1,0,0
33053057550000,0,1,1,1.0,10913.69,123.38587115975808,2363.503654542091,99533.67,507.8317750030746,0,0,1
33053057560000,0,1,1,1.0,11022.04,123.3725382808201,2369.080899529347,72193.33,510.3839519742524,0,0,1
33053057570000,0,1,1,1.0,10945.11,123.42318745621675,2363.1460078666164,92653.67,507.25338643698564,0,0,1
33053057580000,0,1,1,1.0,10861.25,119.48955268914693,19.899911156037962,59181.67,0.03938920514858283,0,0,1
33053057590000,0,1,1,1.0,10905.13,119.42626680028319,873.4474863010685,55854.83,75.998002833639,0,0,1
33053057600000,0,1,1,1.0,10878.29,119.40269344471432,19.74723136310668,78633.17,0.03886732455105977,0,0,1
33053057620000,0,1,1,1.0,10496.71,131.24950743470401,3914.5538739579347,12919.67,1178.534668484727,0,0,1
33053057640000,0,1,1,1.0,10487.7,109.18829242117683,1266.5042075736617,34644.67,208.36981347150612,0,1,0
33053057720000,0,1,1,1.0,11557.3,119.27000126541637,1288.6567153351684,18410.0,166.04269161869857,0,0,1
33053057730000,0,1,1,1.0,11445.37,119.2219073905984,907.1196871499932,110046.67,82.3707131796666,0,0,1
33053057740000,0,1,1,1.0,11062.73,116.8399897374714,5.5116591527415775,29880.5,0.0032223128499465925,0,0,1
33053057750000,0,1,0,0.0,11046.25,116.9908680276047,845.1586722615634,38540.17,75.48441646691184,0,0,1
33053057760000,0,1,0,0.0,10341.98,119.35142731384666,1967.0580247420546,27014.67,386.1328184687994,0,0,1
33053057770000,0,1,0,0.0,10399.15,119.24123951826574,1940.153685196827,14813.33,376.6305453236641,0,0,1
33053057780000,0,1,0,0.0,10385.45,119.46523846647786,1942.5139024226828,13329.0,375.53832415282045,0,0,1
33053057790000,0,1,1,1.0,11051.83,119.36721996365846,2571.0776513578603,112676.0,659.4310605570627,0,0,1
33053057800000,0,1,1,1.0,11048.51,119.24069440359874,2599.2895286174116,184768.0,676.0179636511847,0,0,1
33053057810000,0,1,1,1.0,11086.98,119.7623613738992,2527.5361971503357,203094.5,631.3342024523474,0,0,1
33053057830000,0,1,0,0.0,10287.2,119.42249872554342,452.2849909217077,67632.0,20.37942239655948,0,0,1
33053057850000,0,1,1,1.0,10277.54,119.6003060274196,715.7727369383069,35.0,50.82564274219405,0,0,1
33053057860000,0,1,1,1.0,11016.94,119.17794763232173,2801.8560364746754,160632.17,786.6673396386702,0,0,1
33053057870000,0,1,1,1.0,11070.14,119.10635248320058,2846.5526551102494,163514.83,813.3566230836618,0,0,1
33053057880000,0,1,1,1.0,11010.22,119.22002013861776,2819.989099160062,168102.33,796.0824758574217,0,0,1
33053057890000,0,1,1,1.0,11096.59,119.51210483399755,2889.8451563065887,164765.0,830.2164143831043,0,0,1
33053057940000,0,1,1,1.0,10658.18,119.57216733777314,172.63307365387075,155840.5,2.9584935934614887,0,0,1
33053057950000,0,1,1,1.0,10484.0,122.30994727270722,1434.3874803163783,121580.0,191.6481483364648,0,0,1
33053057960000,0,1,1,1.0,10474.99,119.32834198903637,2404.612408943967,1269.67,577.3396820873222,0,0,1
33053057970000,0,1,1,1.0,10395.81,119.34652572175037,1590.7162645927779,113113.83,252.54485588531188,0,0,1
33053057980000,0,1,1,1.0,11123.02,119.30663519625563,1283.445942962762,58026.83,164.55879006069668,0,0,1
33053058000000,0,1,1,1.0,10984.59,118.85198021847351,1187.9901558624138,64005.17,142.53287412954538,0,0,1
33053058020000,0,1,1,1.0,10288.53,122.26509396329118,1858.2700925350762,42768.83,321.9832887144717,0,0,1
33053058030000,0,1,1,1.0,11056.22,122.12134621700017,1541.6065349474688,81977.33,222.3246730304589,0,0,1
33053058040000,0,1,1,1.0,11046.62,121.81195836966263,1538.8884567281418,82943.67,223.11662266076027,0,0,1
33053058050000,0,1,1,1.0,10849.49,119.61539700996867,2081.808352961525,120683.0,429.79223231592715,0,0,1
33053058060000,0,1,1,1.0,10846.39,100.64891058452854,2308.812588106168,156613.83,902.5564230718763,1,0,0
33053058090000,0,1,1,1.0,10954.5,95.25289077950559,2054.2990075019875,152752.33,870.3051350831608,1,0,0
33053058100000,0,1,1,1.0,10942.75,94.94910848371575,1783.1051870482806,118519.5,663.596654758557,1,0,0
33053058110000,0,1,1,1.0,11060.7,95.15179032394724,2043.0646005034928,115205.67,864.243157948999,1,0,0
33053058120000,0,1,1,1.0,10995.23,94.60382234271732,2047.873153510258,136676.17,887.4212998127407,1,0,0
33053058130000,0,1,1,1.0,10644.58,117.76312326807752,1429.4455410055461,127748.67,211.8724185926121,0,0,1
33053058160000,0,1,1,1.0,11113.24,110.0853905014304,1290.800989604674,63125.67,211.0482949065205,0,1,0
33053058170000,0,1,1,1.0,11085.81,118.49431717113029,1304.7685093280802,43150.67,173.4185946924028,0,0,1
33053058180000,0,1,1,1.0,11146.21,121.75423278823789,1577.8404313268932,121695.67,234.86563485067347,0,0,1
33053058190000,0,1,1,1.0,11229.33,121.67219568106931,1627.7797434030933,71040.67,250.43992164814347,0,0,1
33053058200000,0,1,1,1.0,11109.2,118.89433629005387,1295.821304800591,59374.17,169.40964790165108,0,0,1
33053058220000,0,1,1,1.0,10426.99,95.73339648133467,1118.2459871059843,72141.5,253.09090770109293,1,0,0
33053058230000,0,1,1,1.0,10499.75,95.3311764421924,1110.102158900714,85086.17,253.3587453836022,1,0,0
33053058240000,0,1,1,1.0,10882.1,121.88848674855399,1413.479340309176,148697.67,187.90318624481796,0,0,1
33053058250000,0,1,1,1.0,10704.69,118.27575069240703,3317.4257125175036,58804.0,1127.0069838723562,0,0,1
33053058260000,0,1,1,1.0,10697.28,118.30102789854541,2663.161264239075,175893.67,725.8606455536521,0,0,1
33053058270000,0,1,1,1.0,10734.19,118.44966526694967,2838.334403948254,217782.67,821.5313895358868,0,0,1
33053058280000,0,1,1,1.0,10662.42,118.69053543502288,2059.528461056444,6924.67,430.0414038915224,0,0,1
33053058290000,1,1,0,1.0,10979.28,113.20288513042598,4.895320061242165,33947.0,0.002789507695656526,0,0,1
33053058300000,0,1,0,0.0,10985.97,119.18654790643289,2448.28877392197,24495.17,600.5311821748081,0,0,1
33053058310000,0,1,0,0.0,10955.78,119.24174269882347,2218.642958168384,30202.17,492.50755172135905,0,0,1
33053058330000,0,1,1,1.0,10832.52,122.1852004207237,322.17812999876935,58532.67,9.696150679766648,0,0,1
33053058340000,0,1,1,1.0,10845.3,121.97615833371873,883.8102550939846,48566.83,73.31636025996484,0,0,1
33053058350000,0,1,1,1.0,10843.34,121.89353223962468,481.64623183033564,80039.17,21.815306117040258,0,0,1
33053058370000,0,1,1,1.0,10706.61,118.55945007401317,1461.38278833263,132587.17,217.2071814580817,0,0,1
33053058380000,0,1,1,1.0,10621.4,118.37771412665654,1439.5351441568644,149798.33,211.68832124989905,0,0,1
33053058390000,0,1,1,1.0,10691.45,118.2249686058424,1441.6549803353066,102782.5,213.09896087340633,0,0,1
33053058400000,0,1,1,1.0,10631.43,118.13692564923306,1444.0121575423152,151218.83,214.25353526621893,0,0,1
33053058410000,0,1,1,1.0,10707.95,115.43965177464986,1441.361850079081,126451.5,228.24315584552716,0,0,1
33053058420000,0,1,1,1.0,10410.32,122.7513877797413,2557.2863631598207,135728.33,603.081525918719,0,0,1
33053058430000,0,1,1,1.0,10355.82,122.95345949525951,2592.2906195663577,95416.0,616.8800655338542,0,0,1
33053058510000,0,1,1,1.0,11250.83,119.73659925792289,2367.314995923356,75455.17,554.1681209245726,0,0,1
33053058520000,0,1,1,1.0,11186.08,119.6667589677786,2373.4025542844934,111209.83,557.9443549943402,0,0,1
33053058530000,0,1,1,1.0,11258.49,119.67135497625328,2354.5192518165777,77860.67,549.0416025075265,0,0,1
33053058540000,0,1,1,1.0,11126.99,124.63367603441864,1991.4449090719982,85333.0,350.6662398155158,0,0,1
33053058570000,0,1,1,1.0,11118.9,121.45066159495559,2510.1494761374765,40561.83,598.5879404184466,0,0,1
33053058590000,0,1,1,1.0,10958.69,119.92469804778506,272.49967345281595,48999.67,7.310208255665201,0,0,1
33053058600000,0,1,1,1.0,10966.81,119.59319881102111,709.7681937620962,43049.83,49.98490730491649,0,0,1
33053058610000,0,1,1,1.0,10955.4,119.44765883788774,748.5052459060216,56427.67,55.78240853680317,0,0,1
33053058630000,0,1,1,1.0,11365.69,119.29603179424042,1657.974755532555,41938.17,274.68284091615925,0,0,1
33053058640000,0,1,1,1.0,11307.15,118.88529430443624,1628.0414158252074,99238.83,267.46873263227985,0,0,1
33053058650000,0,1,1,1.0,11352.57,119.15256271626062,1636.4031179344986,55783.17,268.4994840589485,0,0,1
33053058680000,0,1,1,1.0,11037.03,119.60469556774274,322.2981188412511,69994.33,10.303929529154656,0,0,1
33053058690000,0,1,1,1.0,11047.5,119.7913736537503,324.1086963866952,92137.33,10.374035599154936,0,0,1
33053058760000,0,1,1,1.0,10908.32,119.52921484663246,1420.3164761817386,67155.0,200.46376014227255,0,0,1
33053058770000,0,1,1,1.0,10935.66,119.28408612154608,1391.8340708207745,54005.33,193.63075066294658,0,0,1
33053058780000,0,1,1,1.0,10571.9,122.77912364018738,2553.4506861949767,68638.33,600.896390151143,0,0,1
33053058790000,0,1,1,1.0,10714.16,122.78319592620328,2473.633457197615,57551.67,563.8652296397064,0,0,1
33053058800000,0,1,1,1.0,10677.63,122.86066580420449,2580.004957890694,77777.83,612.3289165010585,0,0,1
33053058810000,0,1,1,1.0,11063.79,119.20143959639255,2834.2976716870376,168405.83,804.5383775848318,0,0,1
33053058820000,0,1,1,1.0,11111.8,119.1444635803629,2885.873684101102,175525.83,835.2212714439563,0,0,1
33053058830000,0,1,1,1.0,11040.67,119.37991121563302,2819.406784938536,170444.0,792.7262574141139,0,0,1
33053058840000,0,1,1,1.0,11110.5,119.58073925951629,2805.270231035087,143285.17,781.058676026517,0,0,1
33053058850000,0,1,1,1.0,11079.25,119.88633450836848,2824.6871770437256,113197.67,786.1981432184399,0,0,1
33053058860000,0,1,1,1.0,10905.04,118.99156777626061,1186.939842587758,80428.83,141.80548911538816,0,0,1
33053058870000,0,1,1,1.0,10889.13,119.12377261425371,1182.6658694003838,69803.17,140.34140297846423,0,0,1
33053058880000,0,1,1,1.0,10962.2,119.44276119486028,1800.8562552373446,25694.5,322.93584784938736,0,0,1
33053058890000,0,1,1,1.0,10909.61,119.44732396270928,2130.509970998685,123181.5,451.93727905308924,0,0,1
33053058900000,0,1,1,1.0,10793.47,121.7764887071902,1715.6546370267417,115301.67,277.5434902796452,0,0,1
33053058910000,0,1,1,1.0,10580.33,118.09150351254074,2734.4339528406604,139444.33,769.1308921998697,0,0,1
33053058920000,0,1,1,1.0,10648.58,118.06643554309761,2725.656451462017,129124.17,764.6666644087722,0,0,1
33053058930000,0,1,1,1.0,11073.15,118.17310693153675,1284.9270907104208,46007.83,169.49695440538784,0,0,1
33053058940000,0,1,1,1.0,11062.76,118.14797163664056,1283.536551090792,59813.83,169.23349546383724,0,0,1
33053058950000,0,1,1,1.0,10373.4,119.12960673926705,1576.5504998975455,121403.5,249.35431813142134,0,0,1
33053058960000,0,1,1,1.0,10437.43,119.11021451518094,1810.8118800013212,82601.17,329.1161010756536,0,0,1
33053058970000,0,1,1,1.0,10379.75,119.19162387455094,1579.4143905710814,106699.83,249.89054092713803,0,0,1
33053058980000,0,1,1,1.0,11292.52,115.47988223864978,1577.6011580912027,68933.5,273.1512066591126,0,0,1
33053058990000,0,1,1,1.0,10563.96,119.37702124719154,2117.048206158422,134194.83,446.9913738379736,0,0,1
